Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic
CookieTheft	0.00465929285812	275	161.736842105	100	53.8421995849	3073	19	8.05023345677e-05	82267	11068.6111111	158	20533.4156155	0.0	-1	-1	0.402156347442	0.00295740155412	12.5718807702	8.47392995449e-06	0.0	239013	1090.51017623	158.0	-1	-1	-1	13.1603423941	1.57772881175	-1	273.123209169	136.178101593	-1	-1	1.46874189699	176.007414126	41.0948509485	3.7659595502	-1	-1	-1	1.07297451056	0	2	698	2	0	0	369	28688	1	0.00433121355281	0.0	-1	-1	0.911166790053	-1	231.134533867	144.560430025	-1	-1	0.995358573848	167.932378627	21.7432948321	2.06263704371	1099.67698179	190640	94916.1368106	1022.24436031	64946.7358126	15164.0	-1	74821	-1	-1
Memory	0.00275482993434	300	156.309859155	100	25.3853096231	22196	142	0.000656604890319	10474	1472.14184397	8	1491.98009649	0.0	-1	-1	0.0833376600395	0.00175248770022	39.4875864876	9.24795620168e-06	0.0	234017	293.488569247	125.0	-1	-1	-1	5.53281062908	1.57611254212	-1	511.984168865	47.6797241026	-1	-1	1.10558419341	85.743214905	32.1176470588	2.57098990693	-1	-1	-1	0.915224520713	0	2	379	2	0	0	153	28086	1	0.00192729830631	0.0	-1	-1	1.01446689415	-1	494.590012204	30.3521505752	-1	-1	0.899377231273	51.3777159894	15.3622663044	0.872804072125	595.77054092	194042	18022.9357108	416.805240916	13118.7118805	4914.0	-1	390756	-1	-1
HA-082_allsc	0.00341127566744	300	172.482352941	100	43.1499687727	29322	170	0.000553904702325	13065	1756.88885093	8	1829.44692481	0.0	-1	-1	0.259778813772	0.00271413304139	14.9812178238	1.95495777291e-05	0.0	342519	1306.11845007	133.0	-1	-1	-1	9.82043947419	1.26139932246	-1	312.114045618	96.0593196295	-1	-1	1.55207175535	107.959612366	34.6268343816	2.84666897233	-1	-1	-1	1.05533589004	0	6	833	6	0	0	477	41111	3	0.00418218688639	0.0	-1	-1	1.05461170023	-1	281.605203403	155.015373	-1	-1	1.1268005612	95.9797065564	15.1614266557	1.17111014999	1046.96143764	259991	79729.2352925	1283.56334168	51496.7350985	16517.0	-1	81873	-1	-1
Reading	0.00234919167666	208	133.1	100	37.2214096097	1331	10	0.00023759741494	10108	4597.88888889	841	3272.96526274	0.0	-1	-1	0.724696603065	0.00420547424444	7.24498269896	4.7519482988e-05	0.0	43020	1306.11845007	133.0	-1	-1	-1	9.82043947419	0.561777155042	-1	177.440677966	173.301310397	-1	-1	2.35396596271	143.68738486	40.1388888889	3.38539294551	-1	-1	-1	1.44599570312	0	2	177	2	0	0	108	5164	1	0.00978768398295	0.0	-1	-1	1.00594922004	-1	72.3702454522	286.737534774	-1	-1	1.10945502779	129.469484447	14.8704425726	1.26971923631	98.8727792875	31407	30501.0306298	411.944043474	15518.2375649	4335.0	-1	173386	-1	-1
CookieTheft	0.00529410666908	233	154.710526316	100	29.9304670724	5879	38	0.000535467688752	3658	1498.81081081	83	1028.17599655	0.0	-1	-1	0.372051062316	0.00346644872192	9.738776838	2.81825099343e-05	0.0	77696	518.76620441	100.0	-1	-1	-1	8.94424490361	1.53347581175	-1	243.390243902	107.767247707	-1	-1	1.66876269846	132.947711935	39.1592356688	3.05914138919	-1	-1	-1	1.0588854382	0	2	246	2	0	0	157	9326	1	0.00573765040193	0.0	-1	-1	0.881396358825	-1	231.669367996	96.7484480915	-1	-1	1.04478567322	101.64008593	17.1828438417	1.28983941425	375.701573878	59874	26402.9756883	407.178098423	20872.7907738	6148.0	-1	81873	-1	-1
Memory	0.00295261007789	300	181.245901639	100	43.8035266846	22112	122	0.000629326620516	13065	1604.40495868	8	1686.15289727	0.0	-1	-1	0.117742001745	0.00211495011813	27.9598939344	1.03168298445e-05	0.0	221803	467.494984864	100.0	-1	-1	-1	5.98679772142	1.39947942416	-1	411.487804878	55.8074058052	-1	-1	1.13833627397	71.2533337728	28.4622641509	2.41487482823	-1	-1	-1	1.05533589004	0	2	410	2	0	0	212	26621	1	0.00239578041545	0.0	-1	-1	1.04235692471	-1	326.074812688	60.6788432626	-1	-1	0.970869768729	46.6036483448	10.9142930145	0.822768763392	572.387084479	168710	22825.2289743	464.441199779	15105.7067598	6034.0	-1	251032	-1	-1
HA-089_allsc	0.00444750561836	300	245.243243243	109	47.4853225308	9074	37	0.000166250292061	14090	4317.21365211	33	3719.70004881	0.0	-1	-1	0.426322896729	0.00308237027984	11.5123553058	2.69595068208e-05	0.0	237979	1497.53340753	141.0	-1	-1	-1	16.5318999846	1.44922263602	-1	225.059766764	138.917596785	-1	-1	1.56253628988	158.145296875	40.7322404372	3.35214974577	-1	-1	-1	1.0748023074	0	6	686	6	0	0	366	28564	3	0.00477419021334	0.0	-1	-1	1.00493668439	-1	194.60324057	189.114515534	-1	-1	1.05325381566	174.991225353	24.8627883669	2.00834931674	989.819060399	154391	94880.7186044	1062.52467712	57881.1786562	14908.0	-1	68846	-1	-1
Reading	0.00404484756117	300	243.166666667	175	47.751090738	1459	6	0.000118010345574	10473	8832.2	7899	996.256342514	0.0	-1	-1	0.730041039902	0.00367798910371	6.73154228856	3.93367818579e-05	0.0	52536	1497.53340753	141.0	-1	-1	-1	16.5318999846	1.1056569062	-1	180.887700535	199.556325762	-1	-1	1.60758637391	225.137353549	50.25	4.10552974511	-1	-1	-1	1.0748023074	0	2	187	2	0	0	100	6306	1	0.00584944789202	0.0	-1	-1	1.25830892231	-1	87.8347251031	271.873467685	-1	-1	1.24736172991	222.759055025	26.8148816665	2.33500491888	205.652184552	33826	37117.4765917	297.403479174	22513.7353549	5025.0	-1	194823	-1	-1
CookieTheft	0.00511579969339	300	251.740740741	150	37.1665612662	6797	27	0.000252112610299	14090	3900.03846154	75	3412.00638312	0.0	-1	-1	0.438213347843	0.00320276390121	9.94041890744	1.86750081703e-05	0.0	114214	900.192618803	125.0	-1	-1	-1	10.8172158027	1.60197826948	-1	204.778425656	137.223562828	-1	-1	1.50727300495	152.550435058	40.3771428571	3.15918865809	-1	-1	-1	1.17608639699	0	2	343	2	0	0	175	13708	1	0.00479929123383	0.0	-1	-1	0.90146938113	-1	172.416919228	157.104549693	-1	-1	0.971872474929	164.147889202	23.2130448576	1.77450930931	547.876568163	70239	46930.4584873	513.980094687	26696.3261351	7066.0	-1	68846	-1	-1
Memory	0.00365672579905	300	204.5	109	93.1897705402	818	4	6.19022563372e-05	966	360.666666667	33	524.829813686	0.0	-1	-1	0.167643435658	0.00241418799715	17.8651047213	3.09511281686e-05	0.0	71229	473.451706071	116.0	-1	-1	-1	10.5368510641	1.52445359796	-1	322.602564103	69.8889259701	-1	-1	1.6307863848	95.2870018254	30.956043956	2.89533865138	-1	-1	-1	1.26186058071	0	2	156	2	0	0	91	8550	1	0.00388655023769	0.0	-1	-1	0.75552910381	-1	282.262624895	75.4619709051	-1	-1	0.969064382847	92.0320190652	21.8341791632	1.83264704213	236.290307683	50326	10832.7835254	251.141103259	8671.11716612	2817.0	-1	267995	-1	-1
HA-092_allsc	0.00343138833678	292	180.666666667	100	59.9975555058	9214	51	0.000214623882167	23415	4370.08410544	8	6401.0946687	0.0	-1	-1	0.512579318362	0.00231457127827	10.0165437663	2.52498684903e-05	0.0	267694	1656.36123144	250.0	-1	-1	-1	12.6018540608	1.49064653296	-1	279.716363636	222.672139901	-1	-1	1.32647980536	245.411228269	49.6677316294	4.22454713994	-1	-1	-1	0.913227051565	0	6	550	6	0	0	313	32131	3	0.00303673861806	0.0	-1	-1	1.12695988272	-1	251.705554672	236.606497822	-1	-1	1.11395904566	247.232193223	28.4517948202	2.14935116976	815.383653528	153844	121801.660526	721.605014117	76813.7144482	15546.0	-1	71906	-1	-1
Reading	0.00455332857189	216	144.0	100	62.864934582	432	3	5.28438815592e-05	23415	11787.0	159	16444.4753033	0.0	-1	-1	0.760222718089	0.0036286132004	8.11981297487	3.52292543728e-05	0.0	57445	1656.36123144	167.0	-1	-1	-1	12.254339002	1.26096105539	-1	202.325242718	210.529775262	-1	-1	1.28938718601	205.319012141	46.2432432432	3.93162955339	-1	-1	-1	1.1360913579	0	2	206	2	0	0	111	6895	1	0.00463326321443	0.0	-1	-1	1.41045202527	-1	104.454943227	284.291463721	-1	-1	1.34795181726	232.511921857	23.1470462346	1.76238374604	258.497016355	41679	43158.6039286	263.034985946	22790.4103476	5133.0	-1	160182	-1	-1
CookieTheft	0.00448818531718	242	174.0	100	61.9861735735	1392	8	0.000110267260272	22231	7100.57142857	599	7624.81138252	0.0	-1	-1	0.527926154497	0.0027153312842	9.90842669264	2.7566815068e-05	0.0	73568	1175.62298744	250.0	-1	-1	-1	10.9201906967	1.6613384334	-1	309.776649746	195.416175688	-1	-1	1.54049671397	212.207014294	47.3769230769	3.81176140057	-1	-1	-1	0.913227051565	0	2	197	2	0	0	130	8830	1	0.00414049233262	0.0	-1	-1	0.903908305105	-1	275.253595248	200.170486089	-1	-1	0.948309303311	222.640255428	31.2961015936	1.97977529982	325.622332947	61026	38301.5704349	300.396859224	27586.9118582	6159.0	-1	71906	-1	-1
HA-103n_allsc	0.00442788054995	292	159.635359116	100	35.3573765447	28894	181	0.000719127194133	6533	1276.28171651	8	1196.11275589	0.0	-1	-1	0.549106242705	0.00303543191336	13.5740659122	2.38384705237e-05	0.0	272728	1498.54420628	134.0	-1	-1	-1	16.2885239813	1.464482217	-1	250.828534031	181.612019253	-1	-1	1.35257371393	212.875573402	45.8837920489	3.9679072449	-1	-1	-1	0.995664500314	0	6	764	6	0	0	327	32734	3	0.00407340212781	0.0	-1	-1	1.06809170261	-1	195.613276096	213.33033338	-1	-1	1.03842598832	224.897890272	24.3198008207	2.28762827158	1114.47096714	191633	138206.746651	1025.25087516	69610.3125023	15004.0	-1	98129	-1	-1
Reading	0.00348573826711	284	156.8	100	45.5892415748	3136	20	0.000432769290691	6533	2173.73684211	8	1868.88908898	0.0	-1	-1	0.751423342544	0.00367853897087	8.68539036331	4.32769290691e-05	0.0	49445	1446.14284494	134.0	-1	-1	-1	13.7359498904	0.953194723529	-1	198.282352941	205.480936996	-1	-1	1.61158973656	229.956527143	50.4025974026	3.89549193919	-1	-1	-1	1.3557947934	0	2	170	2	0	0	77	5935	1	0.00585855099626	0.0	-1	-1	1.26762303402	-1	102.35546736	298.447638242	-1	-1	1.30964135996	271.827594776	26.0920736806	2.15312409992	161.089908276	33708	34726.2783523	270.747075741	17706.65259	3881.0	-1	260451	-1	-1
CookieTheft	0.00520965496494	291	153.090909091	100	36.0118473124	10104	66	0.000529746042958	6533	1710.75384615	8	1347.26726922	0.0	-1	-1	0.525207303213	0.00321860853373	12.0176717746	1.60529103927e-05	0.0	132301	1498.54420628	125.0	-1	-1	-1	16.2885239813	1.62265123193	-1	242.511221945	163.586318732	-1	-1	1.31179640024	189.97140767	42.8148148148	3.79078084408	-1	-1	-1	1.00418045952	0	2	401	2	0	0	189	15879	1	0.00420110093825	0.0	-1	-1	0.924590174848	-1	174.520745182	169.648313282	-1	-1	0.934296073858	194.277264354	21.55405359	2.09322395378	649.060492772	97247	65434.5274927	523.406763695	35904.5960497	8092.0	-1	98129	-1	-1
Memory	0.00376206010594	292	164.778947368	101	31.9141731162	15654	95	0.00117440538001	2283	785.5	34	480.784478799	0.0	-1	-1	0.47033007969	0.00238589724571	20.0191355988	2.47243237897e-05	0.0	90982	1118.75863676	109.0	-1	-1	-1	12.2529644356	1.58500294838	-1	314.393782383	198.1559417	-1	-1	1.20993212419	262.279735453	49.6885245902	4.60811820057	-1	-1	-1	0.995664500314	0	2	193	2	0	0	61	10920	1	0.00285685896901	0.0	-1	-1	1.02073372735	-1	269.696531546	202.875929532	-1	-1	0.936467028225	241.757671432	28.721966613	2.88279895441	304.32056609	60678	38045.9408063	231.097035721	15999.0638626	3031.0	-1	344396	-1	-1
HA-109_allsc	0.00345338240063	300	186.793650794	100	55.4876210345	11768	63	0.000295709397457	55811	3579.40362351	8	9303.20554267	0.0	-1	-1	0.394499473215	0.00300872577412	10.4876010966	2.81627997578e-05	0.0	236637	1372.98096522	192.0	-1	-1	-1	12.1517982017	1.15318614468	-1	239.238689548	131.734998856	-1	-1	1.7935868054	146.551064814	39.8795518207	3.24844485821	-1	-1	-1	1.01011998778	0	6	641	6	0	0	357	28405	3	0.0053458984235	0.0	-1	-1	1.12264756325	-1	166.543962292	202.947379206	-1	-1	1.14396138197	172.096209469	25.5320805435	1.64562905815	735.732760307	153352	84046.92927	1138.92762143	52318.7301385	14237.0	-1	99871	-1	-1
Reading	0.00281440590413	291	169.625	100	68.5459960277	1357	8	6.65324928062e-05	55811	16288.8571429	692	21714.3214448	0.0	-1	-1	0.333512704647	0.0031852430931	11.7786165079	1.66331232015e-05	0.0	122562	1372.98096522	192.0	-1	-1	-1	12.1517982017	0.885889514984	-1	248.519582245	104.979671812	-1	-1	1.9091990339	128.281413034	36.5656108597	3.14595019304	-1	-1	-1	1.01011998778	0	2	383	2	0	0	221	14710	1	0.00604950709332	0.0	-1	-1	1.16646962276	-1	169.004504441	217.094870038	-1	-1	1.21684596428	174.445988117	24.3527391256	1.60059699291	338.409794724	95183	40102.2346321	727.404831915	28350.1922804	8081.0	-1	186438	-1	-1
CookieTheft	0.005161544833	283	200.769230769	100	62.1291046211	2610	13	0.000210826765269	20469	4426.08333333	391	5697.21585048	0.0	-1	-1	0.500774391392	0.00327592358341	9.23645320197	3.24348869644e-05	0.0	64881	923.739847011	125.0	-1	-1	-1	11.7924308479	1.58343869399	-1	232.054455446	153.625624488	-1	-1	1.74208687872	177.782645351	45.7207207207	3.41274635309	-1	-1	-1	1.24441945435	0	2	202	2	0	0	111	7788	1	0.00565043909935	0.0	-1	-1	0.963667726755	-1	159.94856762	155.536549847	-1	-1	0.987622651995	169.753010265	27.3699141963	1.78644756044	318.271177492	46875	30878.750522	348.417375744	19733.8736339	5075.0	-1	99871	-1	-1
HE-012_allsc	0.00349898643017	267	166.441860465	100	37.7714318384	7157	43	0.000269039217158	14324	3584.77998259	9	3398.49721157	0.0	-1	-1	0.610754192809	0.00312836299021	8.35731919587	3.75403558826e-05	0.0	167058	1560.06176619	175.0	-1	-1	-1	13.0147757647	1.1252233464	-1	265.182	196.409700459	-1	-1	1.75655576246	217.657376291	46.0852272727	4.07453467741	-1	-1	-1	1.20010668489	0	6	500	6	0	0	352	20052	3	0.00542920230908	0.0	-1	-1	1.19763558304	-1	175.55288236	239.787355789	-1	-1	1.2455721682	238.916932782	22.1546907551	1.98957405361	559.236003161	132591	97615.6211283	867.738546655	76615.3964544	16222.0	-1	68226	-1	-1
Reading	0.00242670128793	233	177.1	133	33.3414989998	1771	10	0.00015805528774	14324	6015.55555556	9	3958.36096482	0.0	-1	-1	0.575578237866	0.00347721633027	7.3490847169	3.16110575479e-05	0.0	65160	1560.06176619	175.0	-1	-1	-1	13.0147757647	0.701072894	-1	235.404545455	166.284290098	-1	-1	1.94452285489	210.926370683	45.7597402597	3.7998841033	-1	-1	-1	1.21297055011	0	2	220	2	0	0	154	7821	1	0.00670005820173	0.0	-1	-1	1.15737799045	-1	127.730899267	278.135495458	-1	-1	1.33966128604	304.207808956	25.6403111935	1.9822663853	153.534963786	51789	36416.2595315	423.905982365	32482.6610852	7047.0	-1	134012	-1	-1
CookieTheft	0.0046795479374	250	158.888888889	116	37.0386434837	1430	9	0.00015820281601	10916	5964.375	2300	3751.09473307	0.0	-1	-1	0.527644773352	0.00300585350419	8.63035430989	3.51561813356e-05	0.0	58161	835.720565849	92.0	-1	-1	-1	9.28884163515	1.56596942712	-1	286.315789474	176.571667713	-1	-1	1.58847275643	193.486862977	43.976744186	3.85842420771	-1	-1	-1	1.29865713519	0	2	171	2	0	0	129	6981	1	0.00471887176496	0.0	-1	-1	0.969664388228	-1	207.356852784	165.902157081	-1	-1	1.06695570777	164.92364281	18.3892228613	1.87409115227	266.214802611	48960	30017.1835112	268.451895837	24959.805324	5673.0	-1	68226	-1	-1
Memory	0.00351616427437	267	164.833333333	100	40.232656719	3956	24	0.000604991177212	3975	1679.60869565	58	1222.01538969	0.0	-1	-1	0.786039276166	0.00274766826317	9.09251856082	5.04159314343e-05	0.0	43737	972.493097308	158.0	-1	-1	-1	9.39879126479	1.2915392293	-1	292.128440367	288.723871162	-1	-1	1.63907166779	277.86855138	50.7536231884	5.09155553255	-1	-1	-1	1.20010668489	0	2	109	2	0	0	69	5250	1	0.00442098987783	0.0	-1	-1	1.31525880055	-1	195.91906402	233.165154093	-1	-1	1.2671935013	174.156916949	19.6726189209	1.91599613408	139.486236764	31842	31182.1780855	175.380668453	19172.9300452	3502.0	-1	217995	-1	-1
HE-022_allsc	0.00479179605859	250	145.951219512	100	38.2208986977	11968	82	0.000596771611138	14965	1621.05499097	8	2348.62023914	0.0	-1	-1	0.686962229265	0.00355151885653	10.2298153506	4.36662154491e-05	0.0	155240	1471.21055986	133.0	-1	-1	-1	12.8001352931	1.35757016335	-1	176.442622951	194.624189844	-1	-1	1.53479929008	209.764503218	44.8518518519	4.20857966475	-1	-1	-1	0.952475011369	0	6	488	6	0	0	189	18635	3	0.00538384974322	0.0	-1	-1	1.11785913684	-1	102.986057881	259.077683047	-1	-1	1.08498300908	193.191379917	24.390424945	2.09976229708	658.421529227	86104	94392.7320744	739.773257817	39645.4911082	8477.0	-1	70570	-1	-1
Reading	0.00394679951178	192	138.823529412	100	27.8864557046	2360	17	0.00029831888534	14965	2804.25	92	3783.76487113	0.0	-1	-1	0.708824759182	0.00373776015162	9.62915082383	3.50963394518e-05	0.0	60674	1471.21055986	133.0	-1	-1	-1	11.0617335328	1.06090715556	-1	178.342723005	190.533432673	-1	-1	1.53400712553	202.009590725	46.4117647059	4.03383262827	-1	-1	-1	0.973133812782	0	2	213	2	0	0	85	7283	1	0.00567991267128	0.0	-1	-1	1.23358639956	-1	97.9486287484	282.900241483	-1	-1	1.2346775268	182.447584265	22.4776577525	1.69812582303	224.912316979	37987	40393.0877267	323.675503486	17170.8152116	3945.0	-1	139550	-1	-1
CookieTheft	0.00655998249699	242	152.178571429	100	46.1816490502	4261	28	0.0006321397932	8174	1747.59259259	8	2390.38260953	0.0	-1	-1	0.426545488547	0.00397345012869	12.3559393429	4.51528423714e-05	0.0	51446	698.05809159	92.0	-1	-1	-1	12.8001352931	1.66038779841	-1	166.664772727	107.962319256	-1	-1	1.60212033845	150.024993444	35.9696969697	4.02872678457	-1	-1	-1	1.10171145564	0	2	176	2	0	0	66	6176	1	0.00629360497789	0.0	-1	-1	0.874748959954	-1	94.0100062027	129.065141792	-1	-1	0.932586270582	122.244106439	18.0801375905	2.31923468866	290.567864722	29333	18893.4058697	278.768938891	9901.64956728	2374.0	-1	70570	-1	-1
Memory	0.00395674438151	250	144.513513514	100	35.8528021698	5347	37	0.00102419310192	3025	981.666666667	17	817.814474246	0.0	-1	-1	0.971772088743	0.00274040857	8.70435588508	5.5361789293e-05	0.0	43120	860.381517241	125.0	-1	-1	-1	10.0856901799	1.45858517884	-1	189.737373737	358.226923244	-1	-1	1.41576098392	330.86911393	56.7894736842	4.91183724876	-1	-1	-1	0.952475011369	0	2	99	2	0	0	38	5176	1	0.00380138447214	0.0	-1	-1	1.08825576294	-1	125.744605585	300.522846849	-1	-1	0.986751799063	257.392316993	31.7602146963	2.40223911744	142.941347527	18784	35106.2384779	137.328815441	12573.0263293	2158.0	-1	221060	-1	-1
HE-030_allsc	0.00335703939457	200	140.62745098	100	23.7157844351	7172	51	0.000279127807697	16098	3064.62756769	8	2656.38800382	0.0	-1	-1	0.412873223049	0.00282411664259	19.3662018596	3.28385656115e-05	0.0	192470	1395.48314093	142.0	-1	-1	-1	18.8902464591	1.19565571513	-1	307.0	147.050472378	-1	-1	1.80578211184	140.539798736	38.7254237288	3.13194341469	-1	-1	-1	0.91712713468	0	6	516	6	0	0	295	23102	3	0.00504044002056	0.0	-1	-1	1.08582872013	-1	262.970986624	218.01115111	-1	-1	1.13536417908	171.434812788	18.6102852956	1.8561452171	613.37138186	158412	75436.8923298	920.948877036	41459.240627	11424.0	-1	69897	-1	-1
Reading	0.00223007954548	183	145.461538462	109	25.2474928941	1891	13	0.000246655914999	7924	3110.16666667	8	2028.21792954	0.0	-1	-1	0.643635204802	0.00379470638459	7.79911455451	3.79470638459e-05	0.0	54310	1395.48314093	142.0	-1	-1	-1	10.4923544431	0.590634886657	-1	211.395	170.46629884	-1	-1	2.33872601302	140.84039905	40.4552238806	3.00023899285	-1	-1	-1	0.91712713468	0	2	200	2	0	0	134	6519	1	0.0087860307481	0.0	-1	-1	1.03481845298	-1	98.8197637293	297.347982985	-1	-1	1.11347159026	196.005056314	20.0096276345	1.43049677662	117.536342445	42279	33922.7934691	463.067750579	18872.6134727	5421.0	-1	192544	-1	-1
CookieTheft	0.00429020933211	200	137.034482759	100	22.8355655544	3974	29	0.000285034695603	16098	3374.96428571	309	3143.88561758	0.0	-1	-1	0.369242138609	0.00269308643431	17.2654001151	1.9657565214e-05	0.0	107097	898.82542001	108.0	-1	-1	-1	18.8902464591	1.59888087131	-1	328.357664234	137.60964713	-1	-1	1.4582042426	146.808904804	38.3161764706	3.32378287843	-1	-1	-1	1.18774494271	0	2	274	2	0	0	136	12854	1	0.00389840531921	0.0	-1	-1	0.929974369777	-1	222.433485542	150.900090019	-1	-1	1.02785047486	154.501598479	17.6881220685	2.19917419459	436.494477868	89970	37567.4336664	396.631553987	19966.0110533	5211.0	-1	69897	-1	-1
Memory	0.00209943610642	183	145.222222222	117	25.0088873092	1307	9	0.000318415000884	3883	1998.875	425	1306.76136607	0.0	-1	-1	0.139630822372	0.00148593667079	33.0340909091	7.07588890854e-05	0.0	31063	436.503781915	59.0	-1	-1	-1	7.5259272744	1.44733076946	-1	622.928571429	96.2601266913	-1	-1	1.53123931176	104.82464404	31.68	2.79427243308	-1	-1	-1	1.04543774485	0	2	42	2	0	0	25	3729	1	0.00216697585248	0.0	-1	-1	0.956087784458	-1	584.737606063	99.4442693654	-1	-1	0.926320598751	106.309423594	13.9514634836	1.7988488453	59.3405615479	26163	3946.66519434	61.2495724705	2620.61610099	792.0	-1	268091	-1	-1
HE-078_allsc	0.00377186195091	300	221.506329114	108	54.9383975333	17499	79	0.000516833056381	8149	2051.44028156	500	1594.92144137	0.0	-1	-1	0.430744769804	0.0028916482395	15.3755536645	3.92531435226e-05	0.0	175764	1513.40489312	125.0	-1	-1	-1	12.107239145	1.31331249805	-1	271.438914027	149.979637912	-1	-1	1.58928123411	148.225380728	39.3679245283	3.25301356009	-1	-1	-1	1.09671624263	0	6	442	6	0	0	212	21097	3	0.0045332579983	0.0	-1	-1	1.02611286894	-1	207.648276944	225.236631047	-1	-1	1.14393676603	169.284002594	21.1459946446	1.80160128615	576.544186645	119976	65841.0610436	692.926618073	31423.7807142	8346.0	-1	67863	-1	-1
Reading	0.00265755653775	291	183.56	133	43.1277945954	4589	25	0.000602366094017	4208	1686.04166667	725	916.883259326	0.0	-1	-1	0.819564077021	0.00356600727658	9.03472868217	4.81892875214e-05	0.0	45912	1513.40489312	125.0	-1	-1	-1	12.107239145	0.750316795824	-1	196.871621622	231.390257746	-1	-1	2.14225539368	200.253246729	44.7916666667	3.92405914641	-1	-1	-1	1.29481068405	0	2	148	2	0	0	72	5511	1	0.00753606456107	0.0	-1	-1	1.18872483802	-1	87.4569888772	323.283916603	-1	-1	1.23189288229	232.725030068	21.2622375699	2.07092813642	110.296568986	29137	34014.3678886	312.769287478	14418.2337645	3225.0	-1	124940	-1	-1
CookieTheft	0.00477747550204	275	197.916666667	141	51.5583664551	2375	12	0.000280367281138	8149	3765.54545455	625	2137.13379851	0.0	-1	-1	0.50198874235	0.00315413191281	11.9930458971	4.67278801897e-05	0.0	45054	505.699838538	108.0	-1	-1	-1	8.57118370403	1.52597558927	-1	255.496296296	160.340448965	-1	-1	1.52847512159	159.216771872	41.6811594203	3.40906574385	-1	-1	-1	1.14737837255	0	2	135	2	0	0	69	5408	1	0.00474958975657	0.0	-1	-1	0.763476440255	-1	165.160251175	155.620466043	-1	-1	1.05153654715	131.621333251	20.7941541231	1.66188426936	204.480728963	34492	21485.6201613	203.287191171	10985.9572591	2876.0	-1	67863	-1	-1
HE-095_allsc	0.00493932899216	300	162.313380282	100	44.7987691162	46097	284	0.000641665800568	11221	1626.86421479	8	1446.01165591	0.0	-1	-1	0.613601112061	0.0033393734269	8.43535509348	1.35563197303e-05	0.0	509819	1404.84373066	166.0	-1	-1	-1	13.6537373686	1.48212687002	-1	219.01962111	184.121101692	-1	-1	1.51072431902	189.594611768	44.1392405063	3.62612539278	-1	-1	-1	0.938392655746	0	6	1478	6	0	0	790	61199	3	0.00502439278443	0.0	-1	-1	1.0248367517	-1	151.871285057	217.970479263	-1	-1	1.03236572118	198.517865181	22.8737285322	2.08155614325	2186.13713327	323711	271578.624996	2223.7861976	149779.743297	34870.0	-1	75824	-1	-1
Reading	0.00330495558247	259	162.931034483	108	38.3377201745	4725	29	0.000550295072013	5816	1799.92857143	25	1413.26019016	0.0	-1	-1	0.743368858713	0.00426953073113	6.1540400063	3.79513842767e-05	0.0	57372	1404.84373066	141.0	-1	-1	-1	11.8225878233	0.777535063574	-1	173.653333333	174.887479845	-1	-1	2.06663004246	183.194315941	44.3986013986	3.51173678501	-1	-1	-1	1.26376468326	0	2	225	2	0	0	143	6888	1	0.00874510900526	0.0	-1	-1	1.17693112581	-1	71.6320882805	273.588122432	-1	-1	1.23979398093	236.322213573	20.8556878654	1.84311677822	174.167854241	39072	39174.7954853	460.858499468	26196.7871795	6349.0	-1	415935	-1	-1
CookieTheft	0.00536111248915	300	147.7375	100	39.8504259267	23638	160	0.000551152080082	11221	1874.43396226	117	1615.89552523	0.0	-1	-1	0.516899647771	0.00337236179	10.2935528736	6.88940100103e-06	0.0	324614	1173.67171175	166.0	-1	-1	-1	13.6537373686	1.59134592711	-1	234.354443309	153.431988392	-1	-1	1.42553151273	171.901754996	42.2140151515	3.4723397182	-1	-1	-1	0.938392655746	0	2	979	2	0	0	528	38968	1	0.00479758694574	0.0	-1	-1	0.960657775075	-1	169.018966543	172.050286588	-1	-1	0.951646009981	170.558541727	21.7775024612	1.99923614348	1556.33631671	229433	150056.484648	1392.74428794	90764.1266379	22289.0	-1	75824	-1	-1
